time,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,is_fraud
1630668,CASH_OUT,42.76,1807.46,1779.264216403554,2603.53,2637.335911217391,1
1419541,CASH_OUT,29.83,5389.41,5305.362598448878,72.06,49.13620781259038,1
1052330,PAYMENT,15.28,7031.68,7048.692749517216,1671.18,1690.224404162475,1
1599908,PAYMENT,33.52,392.19,333.23900707203825,873.32,889.4452074329051,1
2164412,PAYMENT,9.82,2477.5,2421.8318039306564,2125.42,2080.417332185778,1
1115488,PAYMENT,7.88,2058.01,2015.9667661058952,1889.93,1886.7475758895328,1
2353847,CASH_OUT,8.74,1732.54,1673.019448390542,1874.53,1953.8211918710795,1
1984117,PAYMENT,100.34,1137.32,1038.0592265832086,3184.5,3291.928745540083,1
2443282,CASH_OUT,7.33,2736.08,2701.4892068801823,1376.72,1385.3370389726938,1
868374,DEBIT,12.45,1498.04,1541.1588885249112,1336.47,1371.2562580314386,0
1755548,PAYMENT,35.35,1114.06,963.4448547829273,2244.6,2291.722389963997,1
29725,PURCHASE,6.99,2509.74,2561.155844174283,2651.75,2644.704004746358,1
1185574,PAYMENT,26.35,1070.31,1010.3279361299305,3747.09,3783.192475933434,1
104555,PAYMENT,26.34,1022.55,1076.2305704618657,991.25,1021.7960450135866,1
2358638,PAYMENT,9.49,6660.26,6656.794399481663,1633.26,1535.3722210677995,1
795928,PAYMENT,14.72,2212.43,2257.694940274859,353.86,395.0404414790062,1
1629311,PAYMENT,6.47,7634.67,7624.393803122807,2470.61,2479.328566327926,1
888036,PAYMENT,105.56,3339.11,3226.67158958005,676.13,808.760829521554,1
1825977,CASH_OUT,27.36,4446.66,4371.8566225685945,2934.31,2960.7160358332844,1
2330255,PURCHASE,5.71,608.57,598.2864978339337,4452.85,4441.021400608913,1
982599,CASH_OUT,23.37,81.04,7.678408472475752,2670.71,2646.3960264572765,1
2513024,PAYMENT,24.68,2051.79,2036.475218202713,4708.24,4740.978775016618,1
2152299,CASH_OUT,1.36,5639.23,5645.936876084945,366.3,375.516222230756,1
2540034,TRANSFER,100.34,911.14,804.6678590174333,1496.77,1664.5982778848593,1
2572736,DEBIT,6.13,2294.36,2350.0788264199236,1095.56,1077.5409821075857,1
2398083,DEBIT,246.72,3193.97,2972.1301317410616,35.11,335.6555034418732,1
2341991,DEBIT,52.16,2191.93,2093.7632288085692,266.42,358.3131310408084,1
2553314,PAYMENT,5.2,346.97,370.18824938934915,4054.55,4021.2845770764466,1
546015,CASH_OUT,13.78,880.81,914.6316320133681,1939.06,1883.6771841485067,1
1143657,PAYMENT,60.77,613.22,432.7177567161427,1553.77,1665.2737558777246,1
1433441,PURCHASE,15.1,4771.72,4702.47050954227,3607.68,3645.7419095634095,1
1640920,PAYMENT,82.59,2069.97,1963.9262524034334,2882.74,3006.361204585088,1
1707017,PAYMENT,12.79,2721.43,2667.9446812071146,1061.64,1081.8671328838545,1
689556,PAYMENT,18.28,210.72,224.34633606868883,3782.13,3749.2847061332354,1
2253722,CASH_OUT,62.81,6008.68,5901.551420141499,3716.61,3788.427320396007,1
1649729,PAYMENT,41.43,2662.39,2571.236820502971,282.53,356.5289150851761,1
1116271,PAYMENT,6.62,4423.41,4428.726667070142,1990.26,1885.5719293361544,1
2528268,PURCHASE,33.81,3379.94,3334.580264692178,5276.24,5334.036927503435,1
2214387,PURCHASE,24.56,1207.04,1238.606157127656,2316.33,2382.3168250625913,1
1489493,PAYMENT,6.73,1508.16,1519.976687306748,555.43,608.748857296073,1
1681641,PAYMENT,3.79,4981.07,5147.416882606395,1306.2,1332.8463192040945,1
1067609,DEBIT,1.98,2265.71,2209.194761878631,2178.3,2159.235611652905,1
516409,PURCHASE,14.11,7137.03,7046.471115948216,3619.37,3630.225298694493,1
666165,TRANSFER,18.83,2316.78,2366.7375425355835,289.8,234.7582973109011,1
1243085,TRANSFER,36.8,600.15,716.6849250019569,1063.59,1152.9188277094315,1
1426445,PAYMENT,53.76,3439.86,3374.9356363225406,940.82,1034.1641947811972,1
2242168,DEBIT,12.22,153.61,125.48064228361118,210.59,206.09875701730172,1
282017,TRANSFER,18.18,1033.26,1021.4442166396851,885.16,933.170408004089,1
1740687,TRANSFER,8.08,6398.86,6348.149574914229,2449.81,2488.9378275063323,1
1935090,PAYMENT,22.3,618.34,498.7875135166304,1075.31,1042.7414807861492,1
745182,PURCHASE,64.21,6926.04,6873.9736464351,3171.73,3337.71061427432,1
2544709,TRANSFER,22.68,1444.93,1422.728012687565,225.06,205.77136582004616,1
416978,PAYMENT,81.12,317.4,167.10193784891055,4340.25,4315.3616421657935,1
1033316,TRANSFER,62.94,5380.93,5287.127138212253,1882.83,1965.884518984338,1
624771,CASH_OUT,115.5,214.63,28.815714459301034,3732.52,3864.867923333889,1
1582460,TRANSFER,23.45,5297.69,5292.8158716530015,1579.24,1582.9442415943586,1
1680403,CASH_OUT,10.6,478.9,466.95507164034535,3177.96,3199.0609038537978,1
542601,TRANSFER,42.33,178.27,144.04170481252592,2027.32,2030.4195412727468,1
1948183,PURCHASE,12.84,3925.55,3938.702303993474,3606.15,3533.634832225225,1
1770485,PAYMENT,40.76,436.9,450.9512485954926,1516.26,1605.785638245118,1
1163490,PAYMENT,9.07,1176.79,1176.619746358902,4244.81,4269.144340736624,1
547993,PAYMENT,7.43,3184.34,3207.668844978308,869.38,858.2367075058957,1
2201044,CASH_OUT,86.46,1242.18,1246.6726920018748,5854.24,6027.961607795055,1
1312743,TRANSFER,5.96,312.26,354.62761353632254,2834.28,2825.491057086425,1
1239444,DEBIT,68.49,1621.68,1564.1013211407571,763.16,861.276387544291,1
1927205,CASH_OUT,40.58,6347.99,6315.246988831425,4320.31,4311.913061334825,1
104195,TRANSFER,22.49,6908.34,6844.3897270374955,1144.62,1056.783413950526,1
1082424,PURCHASE,2.07,2988.01,2953.618031839023,1284.43,1317.2242401459641,1
932883,PAYMENT,119.44,1303.65,1179.2771742741536,4721.92,4870.581514250436,1
1338486,DEBIT,6.54,1468.48,1444.2602146671102,2338.63,2440.899850888688,1
1026630,PAYMENT,63.04,4496.58,4527.8138838526365,1680.98,1687.7912891422293,1
2165251,TRANSFER,8.77,5095.35,5105.222962365592,240.13,165.02858474400824,0
1477852,CASH_OUT,7.96,379.54,386.10837893374185,3579.25,3556.509202378624,1
1720023,TRANSFER,44.81,5223.82,5237.6688711907445,820.64,893.1466200208713,1
486275,PAYMENT,38.33,3845.27,3816.093014213025,2004.09,1932.9405802246224,1
298871,PAYMENT,5.08,5171.67,5152.797561930168,1318.1,1327.1658097908473,1
1157655,TRANSFER,112.63,2805.33,2705.616582093205,1355.82,1445.3368534117935,1
1294929,DEBIT,15.69,742.39,747.0243755624274,1938.13,1933.8584171749933,1
2504594,PAYMENT,21.82,1481.3,1529.4889612201298,2835.78,2813.7400094890395,1
1243294,PURCHASE,14.06,593.14,511.2070867589409,2344.45,2414.0209955929063,1
2026683,PAYMENT,5.35,7751.97,7709.656002663617,666.14,591.7682896876821,1
896816,TRANSFER,48.53,770.4,718.2242070329432,2211.81,2307.7555194200772,1
2414802,CASH_OUT,28.43,3405.18,3423.611341636721,3951.78,4004.401360484746,1
443031,TRANSFER,7.64,2458.52,2490.2422468203085,2210.24,2193.970057651429,1
1090668,PURCHASE,62.36,1129.32,1072.3768430417524,1086.31,1225.7247865067006,1
2250041,CASH_OUT,21.45,125.92,155.43502232201834,2021.81,1948.8639925448358,1
2272158,TRANSFER,22.01,8167.55,8111.846285205835,805.66,877.6162491296085,1
1785516,PAYMENT,169.33,1334.38,1259.2178795571174,3824.29,3938.583393628362,1
1316189,PAYMENT,2.92,4626.75,4582.045069655379,2998.75,2978.771742208706,1
290998,PAYMENT,2.87,1971.06,1882.495055697841,3995.3,4013.7476114993683,1
661616,CASH_OUT,3.76,623.84,650.3388027683474,6899.24,6955.318652938466,1
1828022,PAYMENT,31.07,2324.87,2222.1356464709506,2325.35,2308.629972967849,1
2173408,PAYMENT,13.05,2924.34,2885.845227994469,792.08,833.6541083663199,1
1409854,PAYMENT,14.36,591.24,569.7215449839005,3846.44,3838.858678386054,1
181360,PAYMENT,6.48,293.86,308.1244439487148,30.09,0.0,1
2444026,PAYMENT,148.16,3428.52,3331.006707844986,2660.3,2726.2319759214497,1
2515419,DEBIT,221.68,2349.1,2059.935569639132,4092.07,4294.764218635324,1
1338106,CASH_OUT,59.07,43.83,0.0,3580.48,3575.5458736890632,1
1291210,CASH_OUT,3.29,815.31,982.6962989649969,5018.36,4960.532094041506,1
933688,CASH_OUT,11.2,3047.84,3026.082346239832,816.96,803.8111142964284,1
2130939,PAYMENT,54.21,3754.24,3617.8623387989855,3272.64,3314.9627380461443,1
1501584,DEBIT,19.01,1218.2,1148.7620265694675,1732.02,1723.6050165303554,1
1869059,PAYMENT,59.3,2405.26,2319.5883131452065,2133.1,2195.868306274929,1
311955,PAYMENT,89.78,7213.02,7123.489325183678,2133.22,2307.254774739148,1
2127599,TRANSFER,198.07,2031.44,1892.9985184901884,2847.28,3011.813729521763,1
2225198,PAYMENT,9.15,1096.43,1168.9742839801088,1416.44,1380.913424047307,1
739290,CASH_OUT,22.14,2853.68,2790.3162880379605,2051.1,2026.441460943176,1
1565070,PAYMENT,11.84,149.62,109.38119170214745,1885.54,1758.0437587201252,1
641147,CASH_OUT,1.82,1343.19,1348.7953408149249,2404.4,2374.4826656237947,1
188490,PAYMENT,46.61,2087.91,2004.9982375508507,1395.33,1531.0093715633961,1
2504840,PAYMENT,39.49,3888.54,3908.6914670068986,2588.71,2631.6978487874085,1
504409,CASH_OUT,10.42,19.0,131.91580107747694,1191.3,1181.5036805960453,1
516595,PAYMENT,2.95,1982.83,1980.9466778960305,822.14,851.3714500564923,1
663689,PAYMENT,12.67,3373.05,3376.80139390869,4977.72,4968.899014760475,1
2263089,PAYMENT,48.3,3550.04,3472.441880355953,7142.6,7252.8230933504865,1
1095426,TRANSFER,99.96,1308.68,1225.5072851383961,3699.03,3792.739901447429,1
243306,CASH_OUT,8.54,7652.95,7591.4011714400285,63.58,142.05706319796016,1
2326133,PAYMENT,75.89,3054.01,2930.6643672639775,2062.51,2151.5306173879085,1
1739461,PURCHASE,42.39,600.97,467.73278714578646,1875.12,1943.9831710641752,1
2150224,DEBIT,32.98,1281.06,1288.8761147633709,3176.8,3202.163360567246,1
1526322,CASH_OUT,4.25,3985.1,4050.290429718912,1970.39,2023.0999013974706,1
1071860,CASH_OUT,4.48,7389.29,7436.342046610752,3037.62,3126.9303385359613,1
2027410,PAYMENT,7.41,6470.49,6467.775358895544,5970.97,6005.219648159991,1
2180521,CASH_OUT,13.58,1638.07,1608.823647618621,3108.35,3112.865864874868,1
811554,PAYMENT,174.32,2609.88,2430.923173322218,234.33,457.39085962594527,1
587100,PAYMENT,9.07,5381.06,5321.024677584545,3898.54,3884.0615627935294,1
2381732,PURCHASE,50.68,2023.48,2019.8457003781277,1389.47,1510.997913097689,1
1877971,TRANSFER,11.5,5112.1,5153.020534921717,2981.93,2968.0558639590313,1
769097,PAYMENT,35.42,108.36,19.81673170006328,1025.5,1057.2889474230512,1
2349316,PAYMENT,18.62,1353.58,1288.2443350998706,5400.42,5462.524297755756,1
1336921,TRANSFER,24.84,2829.9,2738.76913683412,4403.19,4325.8380329775855,1
2247939,PAYMENT,31.3,5204.95,5160.9226712385625,2246.73,2293.772393573627,0
160381,PAYMENT,14.89,6595.72,6579.744532214704,5685.54,5708.392579165504,1
1719014,PAYMENT,31.48,1031.2,1003.0425480739398,2274.16,2282.3861758879016,1
2546982,PAYMENT,88.3,561.08,406.1727783511643,1665.59,1737.6773674536216,1
1577969,TRANSFER,8.13,361.31,316.57377435129825,5175.41,5141.285986576622,1
904098,PAYMENT,83.35,4338.75,4218.882468079805,1998.02,2033.2811566122266,1
1405568,CASH_OUT,14.61,4986.67,5008.606339018811,1919.62,1913.4914813522464,1
68920,PAYMENT,12.87,4683.24,4620.569906388101,2382.9,2345.9767674548293,1
830051,CASH_OUT,46.5,2809.37,2765.587809737326,943.45,1015.4602288169226,1
2104683,PURCHASE,13.34,3105.34,3056.5727288323656,363.79,341.16716467914046,1
2527419,CASH_OUT,29.46,1308.89,1269.8503872016245,1320.24,1389.6239279675149,1
1711672,DEBIT,26.33,1588.69,1609.6385761991278,2275.79,2254.797302465451,1
1711646,PURCHASE,1.65,4561.92,4498.327739930212,5383.53,5320.765713262724,1
1635288,PAYMENT,33.15,2792.88,2629.37749455743,5508.53,5530.72382628315,1
2404899,CASH_OUT,3.56,580.5,510.0030116165114,1683.28,1628.964080724912,1
2571165,DEBIT,3.9,5297.98,5314.945882918355,722.57,719.6199598333297,1
2229655,PAYMENT,31.18,176.49,85.4347297470003,2192.65,2184.3865954558228,1
1778539,PAYMENT,38.24,2437.09,2363.2163935018375,134.46,109.64351832937157,1
664917,PURCHASE,85.29,1720.06,1657.4669667464682,5207.24,5230.115522000516,1
1414022,CASH_OUT,5.43,837.4,872.1651740214777,1520.29,1584.407493147045,1
952246,PAYMENT,8.25,2057.32,2100.704105102154,215.56,258.86117946705053,0
19675,PAYMENT,35.07,88.73,81.3611249034087,1616.28,1585.8329361568474,1
73997,CASH_OUT,87.28,1312.55,1168.9821427450534,151.52,199.1565695186177,1
2245239,TRANSFER,25.3,5639.81,5694.824832148078,2441.35,2540.961353537999,1
967561,TRANSFER,7.0,1625.73,1571.5849896037369,733.9,739.4405863226302,1
1998671,CASH_OUT,122.45,4699.55,4545.290300063722,1112.69,1217.9786487930317,1
486799,TRANSFER,14.66,342.14,327.20523055723055,2570.02,2590.0502909752786,1
755678,TRANSFER,15.22,3646.71,3645.4264563697775,3820.68,3849.0799930292487,1
2238057,CASH_OUT,3.59,1000.57,1068.9100058400277,280.19,283.24120659753413,1
270040,CASH_OUT,47.89,1250.66,1171.1304289973486,1986.66,1994.418590777731,1
1474764,TRANSFER,55.88,3768.48,3731.6207771255445,1460.97,1417.4255521163661,1
2409029,PAYMENT,8.61,2038.27,1998.3000209559145,342.47,350.0772787502038,1
566088,PAYMENT,164.26,4826.9,4743.015231727038,4194.04,4265.83011515745,1
1144620,PURCHASE,9.93,4002.54,4013.9707583691834,1061.58,1047.0649043735366,1
2364643,PAYMENT,42.53,1074.78,1096.7134154085004,440.25,450.0161359986165,1
1762999,PAYMENT,26.27,5890.85,5806.943169457417,1858.25,1848.2703333049428,1
2586218,PAYMENT,1.77,3308.92,3279.0941220124296,2107.98,2130.9694923290776,1
658003,DEBIT,38.58,1268.93,1242.7829252911129,4603.85,4631.764530974246,1
2400081,PAYMENT,34.64,2437.3,2467.9148226471975,1083.45,1141.7571150781048,1
805113,PAYMENT,2.41,2272.75,2319.9535505806493,549.61,462.1791897971266,1
2016106,PAYMENT,125.26,2604.78,2554.5413694193153,112.02,275.1109542892031,1
2463160,CASH_OUT,34.81,1574.72,1606.9766914938887,1023.79,1104.5979346420086,1
933396,PAYMENT,88.88,3117.58,3067.636414181946,2048.91,2135.2874353231305,1
833731,PAYMENT,2.56,4369.46,4374.568569363293,2575.43,2674.7817180632055,1
1603546,PAYMENT,12.27,3276.69,3208.672664273575,3205.83,3251.8590935004127,1
2092101,DEBIT,82.82,3174.59,2984.539921876351,4487.5,4568.613815255644,1
1800830,PAYMENT,3.06,1697.96,1701.1168918424835,2673.87,2748.5281309284815,1
1959310,PAYMENT,12.71,658.25,685.6724371131352,3706.78,3723.696778744886,1
1456081,TRANSFER,32.71,1388.03,1219.107211740847,4472.23,4458.76711653274,1
115359,PURCHASE,2.07,122.73,61.953778472142005,3579.74,3622.366480404114,1
2014410,TRANSFER,4.11,745.99,691.0536855340025,987.66,1067.4400775426227,1
2163859,PURCHASE,105.48,7015.37,6900.509480384682,373.19,401.9587901168984,0
251351,DEBIT,21.58,5754.98,5738.560965583938,5085.01,5083.426338545187,1
2567822,PAYMENT,82.44,220.05,191.68196481330017,3143.99,3200.9641263655853,1
1287087,CASH_OUT,24.99,3349.11,3258.3248114771823,191.72,152.93889753243553,1
1284294,PAYMENT,382.63,1797.13,1431.7113383429848,3490.48,3859.0024349939745,1
2147753,TRANSFER,34.0,2707.97,2604.615852930763,2402.01,2396.8875111338966,1
1684351,PAYMENT,92.18,354.14,303.7488276754463,481.6,594.8281971244749,1
1726605,PAYMENT,14.95,8725.28,8686.248153428347,2689.47,2729.1183275207927,1
1512760,PURCHASE,25.86,7593.5,7507.032733883003,554.57,587.3731644057926,1
1462436,PAYMENT,43.39,1122.15,1045.1470862991873,2467.3,2521.2413526216455,1
251924,DEBIT,52.95,211.01,102.29290063291147,2435.44,2563.6261775417665,1
1863236,PAYMENT,19.17,4776.42,4761.857791327034,2758.58,2878.502483163913,1
2346582,PAYMENT,20.15,1629.01,1640.0632693561379,6310.84,6361.425026229742,1
1599792,DEBIT,36.68,4537.84,4552.721198303337,3863.15,3874.522221895457,1
280466,TRANSFER,36.65,2376.4,2313.8077605611625,3999.95,4050.5774733924704,1
450930,CASH_OUT,5.87,2302.29,2365.817565726224,182.74,190.1534549840945,1
1398616,PAYMENT,26.31,1544.69,1517.1617433148367,2293.46,2353.898485313813,1
553343,TRANSFER,29.52,32.74,66.4761094862129,1030.77,1016.0418575206456,1
2402187,CASH_OUT,6.22,2485.34,2471.256890297827,284.05,327.5424785398999,1
1710524,TRANSFER,59.57,2172.52,2101.401943044048,2999.03,3062.702995098081,1
2365600,PAYMENT,32.96,2041.94,2037.9016055502009,1005.86,1034.5873955429786,1
1208948,PURCHASE,329.24,997.57,683.7276854844198,4815.56,5142.551837042485,1
91006,CASH_OUT,19.47,3724.16,3676.9858026512707,2847.93,2934.7892365411203,1
129350,PURCHASE,78.52,4240.72,4219.963181795337,801.65,1016.9427136835479,1
688725,CASH_OUT,38.36,910.83,824.6353638335102,2431.98,2476.24934044888,1
788768,CASH_OUT,201.49,3373.31,3200.741980317749,938.88,1103.7946532885524,1
206487,PAYMENT,6.27,2799.14,2819.593933633671,3762.65,3768.3378321729137,1
2195004,PAYMENT,11.09,1842.07,1884.20965434925,3680.93,3707.466105950187,1
678841,DEBIT,6.53,3391.64,3439.3199944374755,421.9,436.5081799456847,1
2377770,PAYMENT,18.29,775.61,748.2228766058646,8122.23,8149.004936932796,1
1226408,PAYMENT,5.21,2002.91,1999.3395468754472,1294.52,1290.8838539670603,1
45232,PAYMENT,3.22,2811.82,2806.889425902419,1865.96,1936.5854381337965,1
2445840,PAYMENT,1.55,1837.62,1923.3487416704781,314.41,302.47001095506306,1
2557537,PURCHASE,1.44,6275.08,6306.188890618405,1975.73,2017.4105740132509,1
2409965,DEBIT,44.15,1041.42,1049.458826269362,2533.11,2501.7453928613677,1
1257669,PAYMENT,11.63,5975.12,5950.937529948819,3048.13,3031.4412402135754,1
1026657,PAYMENT,4.57,1089.24,1028.3357076112015,7650.73,7669.95090721238,1
1379904,CASH_OUT,9.11,1254.16,1198.2765509255532,1982.53,1990.0765870116934,1
1437188,TRANSFER,10.66,3996.18,4036.1449083586217,1991.04,2062.5435661592837,1
1656321,PURCHASE,6.31,3391.8,3348.9095406829547,3894.88,3914.648934969635,1
538645,TRANSFER,137.92,8957.02,8978.857752884454,3414.2,3618.349671046423,1
1571951,PAYMENT,109.97,937.89,807.6375189360668,6896.01,7030.323940565949,1
1160248,TRANSFER,135.12,3069.24,2951.6806640809427,326.56,420.85080033269764,1
330817,PURCHASE,24.9,3176.13,3168.7005795269783,6464.96,6480.2372691018845,1
1638497,CASH_OUT,28.12,5174.55,5155.403902727046,1349.34,1370.9638316372639,1
864690,CASH_OUT,9.18,3589.4,3519.2260018944203,224.45,297.50253507648614,0
2503292,PAYMENT,7.27,1135.77,1140.8876699583222,6197.84,6192.738961770918,1
1117862,CASH_OUT,20.62,1213.22,1204.5499901414148,580.71,594.5051621201216,1
2190421,CASH_OUT,43.94,3039.87,2980.9622163091626,4177.89,4201.870833807928,1
2355787,PAYMENT,84.35,3123.26,3131.483319212711,268.32,358.78257268552983,1
2167354,PAYMENT,10.43,3894.25,3800.7247696470777,1685.13,1728.1726618305045,1
1097353,PAYMENT,4.47,1131.7,1051.6663761166717,1678.13,1717.6628826468495,1
2245218,PAYMENT,48.46,2834.45,2823.675459681357,3264.03,3296.826473010662,1
853695,PAYMENT,2.27,2632.45,2625.823292671624,1159.82,1062.0150894651554,1
190706,PAYMENT,19.16,1087.74,1024.584963667802,974.78,1007.7300791371104,1
624446,TRANSFER,22.36,4806.59,4793.980809359696,123.89,151.3326192647663,1
797232,PAYMENT,12.75,2539.51,2574.7288616662117,697.0,717.385918499228,1
824255,PAYMENT,3.14,3427.46,3342.7766422916516,392.16,395.6098004054179,1
280852,DEBIT,12.95,204.94,228.13360588836514,2018.17,2046.3864408442187,1
588158,TRANSFER,144.18,176.36,48.721339771743374,5944.8,5988.194196379141,1
865139,TRANSFER,40.86,729.35,677.015721976573,3610.2,3658.357003481641,0
1578638,PAYMENT,80.97,2713.05,2644.360194315955,1737.35,1768.6234057655336,1
1190631,CASH_OUT,4.66,4057.75,4066.213750737081,1418.54,1482.4348691709217,1
1931342,PAYMENT,27.3,1252.67,1252.8629435771265,2110.01,2143.476652337757,1
2091635,DEBIT,22.33,2978.75,2907.1656376679257,2172.93,2159.0498127655887,1
1981019,PAYMENT,22.86,3203.11,3234.623659035904,5159.75,5123.5055723955675,1
2211738,CASH_OUT,39.13,2801.16,2811.6461083335266,1160.9,1157.2201776809402,1
1498492,PAYMENT,23.97,3437.52,3464.638349449488,2592.21,2584.057998918277,1
289768,CASH_OUT,4.82,4569.49,4478.411065679299,2847.11,2853.9331009598304,1
2268185,TRANSFER,41.93,4332.68,4347.968527034764,3352.99,3335.2459419481697,1
1561456,PAYMENT,55.1,6082.44,6008.899838918707,1008.93,1076.1277780675196,1
1726199,PAYMENT,97.84,2085.25,2013.9479377312252,5483.64,5631.624982078311,1
275709,TRANSFER,103.17,704.22,501.9638640652155,665.09,823.4319084891988,1
174023,PURCHASE,35.58,5122.52,5052.780985914854,2202.65,2219.022585108776,0
877611,DEBIT,5.1,4725.07,4761.989142364783,1125.06,1128.7611139595408,1
443945,PAYMENT,3.21,1301.44,1324.529749245456,386.31,356.4330308543023,1
2115810,PAYMENT,15.29,5317.66,5248.3721036413435,3848.92,3803.8874521999123,1
21253,PURCHASE,60.54,2223.59,2197.0593332446424,3087.78,3121.4023642400452,1
2276787,TRANSFER,56.04,5828.97,5732.122764057436,3965.43,3931.2100844934766,1
2254614,CASH_OUT,27.9,7187.65,7146.4460954740125,2547.89,2477.0171718288802,1
2307249,PURCHASE,19.22,9923.22,9845.493660631724,6744.06,6778.4050179795295,1
950162,DEBIT,197.25,2186.71,2006.6274892621213,1964.34,2174.239583791071,1
1274634,TRANSFER,40.0,6246.29,6260.6575705458245,222.94,323.9256376074715,1
858379,PAYMENT,18.09,4561.54,4587.698577207348,541.36,631.2084070680144,1
1228807,PAYMENT,9.26,4840.88,4786.235195984412,95.19,113.55383125174545,1
122775,CASH_OUT,5.99,3273.3,3265.0009799476966,1372.56,1331.396819686196,1
969211,PAYMENT,5.32,4853.31,4769.361521369603,1038.3,996.2962428300723,1
1910947,PAYMENT,5.99,2122.25,2184.4771246725136,1026.95,980.9313130489098,1
319972,PAYMENT,28.14,1913.47,1886.2844798252981,3000.41,3041.141942223398,1
268854,PAYMENT,19.65,39.56,52.40954352717781,193.78,175.87466375878512,1
414600,CASH_OUT,13.58,211.35,207.72744699410654,6527.31,6470.639612582757,1
1987118,TRANSFER,48.61,2306.51,2226.594107694258,841.76,911.4175360880856,1
2269070,PAYMENT,176.09,419.86,216.07681359072427,1868.15,2087.2495799232665,1
219055,PAYMENT,7.48,1477.55,1492.8572111243188,368.93,339.0779923178999,1
2033901,PURCHASE,8.94,2552.93,2625.835740737138,153.33,160.54475276620727,1
1448763,PAYMENT,1.4,1962.71,1944.1657155226424,801.35,875.8312371116563,1
2519507,CASH_OUT,19.46,5157.02,5196.267447361054,2009.53,2075.655106430746,1
871877,PURCHASE,17.23,688.01,716.9143108489285,3507.26,3478.3607368041553,1
1256715,PAYMENT,58.64,3830.97,3756.361833882014,335.88,472.22423783887666,1
80257,TRANSFER,18.1,3594.35,3631.258869494187,2242.06,2296.077636220416,1
1526534,PURCHASE,9.92,1859.81,1900.8531150702343,4924.09,5015.266454269072,1
824143,PAYMENT,25.31,1797.53,1664.9535886819688,942.86,959.1570204488244,1
2307697,TRANSFER,39.19,138.35,134.2405964833447,883.77,880.2392382786213,1
528423,PAYMENT,2.88,4727.41,4788.556118252656,1637.86,1638.7687976682616,1
924133,PAYMENT,67.24,742.81,617.1988632506534,1244.5,1241.1962809838678,1
371616,DEBIT,96.31,650.72,488.7263581787518,2029.82,2167.5301940348195,1
1960155,DEBIT,38.74,7022.78,6994.437976949735,3655.13,3666.225997444351,1
775158,CASH_OUT,6.54,4074.72,4147.111681110007,5545.64,5571.697012256422,1
1768967,PAYMENT,13.58,1879.53,1811.551945057631,3949.48,4071.220519321127,1
1868388,PAYMENT,83.05,5323.73,5161.786254122686,4390.92,4449.583259180929,1
916383,TRANSFER,6.21,1293.73,1264.8476239612246,3758.0,3764.193765196118,1
279215,PAYMENT,42.71,1935.15,1862.7995715284617,739.4,758.7532489858222,1
273349,CASH_OUT,18.9,6391.05,6288.593055045961,1823.52,1835.1446241653325,1
1959669,TRANSFER,24.34,3249.93,3196.381292419741,173.18,185.79649363157418,1
1840914,CASH_OUT,7.37,6680.77,6690.840347112768,1671.68,1729.0359329044209,1
2492959,TRANSFER,29.87,3310.8,3373.7429779883387,3072.89,3147.207263106809,1
1960584,PAYMENT,27.41,1622.75,1623.420184159684,1237.6,1253.645250767048,1
2029450,PAYMENT,3.28,4765.45,4802.478054930177,1164.28,1173.5639776500152,1
1391405,PAYMENT,19.98,1268.38,1193.9843379619256,307.0,310.2505403855836,1
1421174,TRANSFER,41.96,2985.63,2938.9469731936397,4432.17,4544.895303080126,1
1416207,CASH_OUT,12.65,666.74,643.0782042700974,852.63,737.6266283456173,1
578688,CASH_OUT,1.06,2764.72,2779.9579939841215,3065.39,3027.20415373415,1
31852,CASH_OUT,17.5,2185.81,2198.148283610111,1368.09,1406.875006858954,1
1561588,PURCHASE,116.72,3930.43,3861.3533121808077,1189.35,1348.2948617541622,1
2474653,PAYMENT,13.29,5292.29,5280.5954610819435,3140.2,3216.9414083369657,1
33691,PAYMENT,111.54,1295.7,1158.011367680114,540.03,651.5749050413131,1
394341,PAYMENT,7.58,1937.29,1990.9135694148572,1758.18,1736.2595067824614,1
1246713,CASH_OUT,4.99,170.13,201.39672304801644,4277.76,4281.388894232508,1
532726,PAYMENT,19.96,1746.79,1757.7370970781624,442.43,510.8135015464583,1
1449796,DEBIT,7.49,1844.48,1835.017961550916,2177.44,2154.200710442705,1
796184,TRANSFER,29.84,3295.0,3325.972735819189,3703.37,3730.1516858308873,1
1104002,PURCHASE,12.84,3472.03,3396.336872383618,2667.35,2665.2035423466477,1
239968,PURCHASE,117.77,814.36,741.2397605951213,4702.96,4883.078765750878,1
288963,PAYMENT,11.82,1023.61,1056.1889524494586,1200.39,1154.1190317406272,1
1310077,PAYMENT,22.37,66.11,0.0,3178.58,3074.7366361953,1
519165,TRANSFER,41.08,3630.5,3555.3929993168076,4256.79,4291.70320899938,0
219780,PAYMENT,63.28,1567.91,1440.3844484852912,2728.97,2823.2625714096516,1
2539784,PAYMENT,118.58,1307.87,1214.8092091310834,483.05,576.0967372098296,1
1027557,CASH_OUT,15.15,4535.91,4391.680641779341,2447.67,2371.024536095997,1
1704581,PAYMENT,12.44,4533.21,4531.930590642734,3801.49,3846.401452970922,1
1210578,TRANSFER,2.02,8388.44,8348.229089876993,2108.85,2088.64078641821,0
